time,longitude,latitude,mag,depth
2022-02-06 02:45:00,121.846,24.4058,3.4,12.3
2022-02-06 14:45:00,121.394,22.8632,4.0,34.7
2022-02-07 07:45:00,121.831,24.5198,4.2,9.0
2022-02-07 10:30:00,121.56,23.843,3.7,11.3
2022-02-07 13:30:00,121.845,24.5173,3.8,11.1
2022-02-07 18:45:00,121.944,24.4053,5.6,34.6
2022-02-07 19:00:00,121.92,24.3958,4.1,34.4
2022-02-07 20:00:00,121.945,24.4062,3.9,33.8
2022-02-08 10:45:00,121.013,24.7055,3.2,5.4
2022-02-10 17:30:00,121.003,24.688,2.6,10.5
2022-02-11 11:00:00,121.929,24.4112,4.4,33.4
2022-02-11 20:45:00,122.231,24.048,4.9,20.9
2022-02-12 00:30:00,122.272,24.0317,5.6,26.4
2022-02-12 02:15:00,122.249,24.0372,4.4,22.2
2022-02-16 11:30:00,121.742,24.423,3.8,34.5
2022-02-16 13:30:00,121.457,23.918,4.4,20.8
2022-02-18 10:00:00,121.885,24.4535,3.7,46.2
2022-02-18 22:15:00,121.775,24.0395,4.1,48.9
2022-02-20 14:00:00,121.753,24.2643,4.0,11.4
2022-02-20 18:45:00,122.444,24.0097,5.1,28.9
2022-02-26 00:30:00,121.746,24.2438,4.4,62.4
2022-03-01 18:15:00,120.147,22.8872,3.4,15.2
2022-03-02 20:30:00,121.294,23.3978,3.6,11.7
2022-03-03 01:45:00,120.246,23.3372,2.9,9.8
2022-03-03 19:30:00,121.898,24.5068,3.8,11.3
2022-03-04 15:45:00,121.061,23.0088,3.6,3.4
2022-03-05 14:45:00,121.94,24.3927,4.0,32.3
2022-03-06 09:15:00,121.47,23.9643,3.6,19.7
2022-03-06 11:45:00,122.227,24.8147,5.2,110.6
2022-03-08 02:00:00,122.954,24.143,5.2,76.4
2022-03-09 20:15:00,121.428,23.2552,5.7,33.4
2022-03-12 06:15:00,121.45,23.907,3.5,19.9
2022-03-14 19:30:00,120.673,23.8647,4.0,28.5
2022-03-16 08:30:00,120.788,22.2963,4.8,34.0
2022-03-16 13:45:00,121.833,24.3242,3.6,13.6
2022-03-17 18:15:00,121.463,23.9295,3.2,16.2
2022-03-18 00:45:00,122.206,24.7718,4.0,4.5
2022-03-18 07:45:00,121.962,23.8227,4.0,40.4
2022-03-18 20:45:00,122.174,23.989,4.8,16.1
2022-03-19 03:00:00,123.96,25.5202,6.4,192.6
2022-03-19 20:45:00,120.691,23.6335,3.3,14.7
2022-03-19 21:45:00,120.693,23.6322,3.4,14.6
2022-03-19 23:15:00,120.688,23.637,5.1,14.8
2022-03-19 23:30:00,120.691,23.629,3.6,14.9
2022-03-20 02:15:00,120.69,23.6312,3.1,14.7
2022-03-22 04:45:00,121.9,24.501,3.5,12.2
2022-03-22 07:00:00,122.199,23.9815,5.0,18.6
2022-03-23 01:00:00,121.363,22.025,5.5,26.0
2022-03-23 01:30:00,121.612,23.3985,6.7,25.7
2022-03-23 01:45:00,121.485,23.3808,4.8,30.2
2022-03-23 02:00:00,121.449,23.4038,5.0,23.4
2022-03-23 02:15:00,121.444,23.4852,4.4,23.7
2022-03-23 02:30:00,121.522,23.4223,5.5,35.7
2022-03-23 03:00:00,121.497,23.4652,4.7,27.5
2022-03-23 03:30:00,121.501,23.4812,5.8,28.9
2022-03-23 03:45:00,121.497,23.4942,4.1,25.9
2022-03-23 04:00:00,121.478,23.3723,3.8,31.7
2022-03-23 04:15:00,121.43,23.419,6.0,22.6
2022-03-23 04:30:00,121.495,23.4292,4.5,25.8
2022-03-23 04:45:00,121.406,23.4058,4.0,21.8
2022-03-23 05:00:00,121.463,23.36,4.0,29.8
2022-03-23 05:15:00,121.486,23.4342,4.1,27.2
2022-03-23 05:30:00,121.418,23.333,5.0,19.3
2022-03-23 05:45:00,121.419,23.3685,3.9,23.0
2022-03-23 06:15:00,121.446,23.3743,4.4,25.0
2022-03-23 06:30:00,121.462,23.4148,4.6,25.6
2022-03-23 07:00:00,121.409,23.328,4.2,19.5
2022-03-23 07:30:00,121.468,23.3547,3.9,30.2
2022-03-23 08:00:00,121.421,23.3447,4.5,19.1
2022-03-23 09:30:00,121.428,23.3373,3.6,20.9
2022-03-23 09:45:00,121.48,23.4458,4.7,26.8
2022-03-23 10:00:00,121.502,23.4438,4.1,30.8
2022-03-23 10:15:00,121.437,23.397,3.8,24.9
2022-03-23 12:15:00,121.459,23.452,4.6,24.2
2022-03-23 14:15:00,121.048,23.1983,3.5,4.3
2022-03-23 14:45:00,121.451,23.3313,3.8,29.8
2022-03-23 16:00:00,121.477,23.4233,4.0,28.9
2022-03-23 17:15:00,121.402,23.3105,4.5,18.5
2022-03-23 17:30:00,121.424,23.3538,4.2,20.4
2022-03-23 18:00:00,121.402,23.3123,3.8,19.9
2022-03-23 23:15:00,121.458,23.3347,3.9,31.2
2022-03-24 03:15:00,121.459,23.4325,4.0,28.5
2022-03-24 04:15:00,121.477,23.4378,4.0,28.5
2022-03-24 04:45:00,121.487,23.4518,4.8,26.9
2022-03-24 08:30:00,121.432,23.4442,5.7,25.0
2022-03-24 09:30:00,121.446,23.4333,4.3,24.8
2022-03-24 09:45:00,121.468,23.4497,3.9,27.6
2022-03-24 11:30:00,121.389,23.3157,3.8,25.2
2022-03-24 14:15:00,121.445,23.3412,3.8,29.3
2022-03-24 18:00:00,121.488,23.4398,4.1,28.6
2022-03-24 18:30:00,121.425,23.3515,4.1,19.6
2022-03-24 22:30:00,121.446,23.348,3.9,27.3
2022-03-25 08:00:00,121.27,23.0382,3.3,14.5
2022-03-25 09:00:00,121.401,23.4263,4.0,8.6
2022-03-25 11:15:00,121.332,23.2525,3.6,15.8
2022-03-25 14:15:00,121.379,23.2758,3.8,20.1
2022-03-26 03:45:00,121.437,23.3555,3.9,26.8
2022-03-26 20:30:00,121.458,23.3485,3.8,27.3
2022-03-26 21:45:00,122.052,20.9178,5.8,38.4
2022-03-27 08:15:00,121.441,23.3958,4.4,25.1
2022-03-27 08:30:00,120.398,23.9872,3.5,19.5
2022-03-28 17:00:00,121.317,23.1108,4.6,16.8
2022-03-28 19:45:00,122.197,21.334,5.0,171.9
2022-03-29 14:45:00,121.461,23.9213,3.6,19.1
2022-03-29 18:45:00,121.484,23.4647,4.3,27.7
2022-03-30 22:15:00,121.507,23.7223,4.0,4.3
2022-03-31 02:30:00,121.365,23.4378,3.9,10.7
2022-03-31 05:00:00,121.493,23.4465,4.4,27.6
2022-03-31 18:45:00,121.369,23.2837,3.9,14.7
2022-04-01 21:15:00,122.22,24.7628,4.7,7.9
2022-04-02 05:15:00,121.467,23.4288,4.7,29.0
2022-04-02 15:00:00,121.493,23.2962,4.1,35.5
2022-04-02 23:30:00,121.529,22.836,4.5,18.2
2022-04-03 07:45:00,121.788,24.7342,3.3,9.8
2022-04-03 12:15:00,120.607,23.524,3.3,9.4
2022-04-03 16:45:00,121.388,23.1692,3.7,20.1
2022-04-04 09:45:00,120.567,23.0888,4.9,9.4
2022-04-04 13:15:00,121.475,23.3107,4.1,33.7
2022-04-07 11:30:00,121.343,23.0913,4.9,19.6
2022-04-08 07:30:00,120.985,21.6078,5.8,39.4
2022-04-09 03:15:00,121.013,21.6635,5.1,27.8
2022-04-09 23:45:00,121.71,24.6333,4.0,8.5
2022-04-10 00:30:00,121.032,21.7312,5.0,30.2
2022-04-10 19:30:00,121.916,24.3452,3.6,19.8
2022-04-11 13:15:00,121.497,23.4437,4.5,29.8
2022-04-11 21:45:00,121.056,21.491,5.4,32.3
2022-04-11 22:30:00,121.031,21.5983,4.5,40.4
2022-04-11 23:45:00,121.497,23.7162,3.7,4.2
2022-04-12 03:15:00,121.048,21.5027,5.2,34.1
2022-04-12 12:00:00,120.638,22.9042,4.6,17.2
2022-04-13 05:30:00,121.761,24.03,4.2,8.7
2022-04-13 17:15:00,121.888,24.4593,4.2,13.7
2022-04-14 15:30:00,121.924,24.4485,4.1,16.2
2022-04-15 03:00:00,121.507,23.7215,4.9,6.6
2022-04-15 04:00:00,121.891,24.4583,3.3,14.3
2022-04-16 03:45:00,120.736,23.5798,4.0,13.4
2022-04-17 02:15:00,121.481,23.311,4.0,33.6
2022-04-18 09:30:00,121.915,24.4532,3.7,16.4
2022-04-18 19:30:00,121.062,21.467,5.4,38.9
2022-04-18 21:30:00,121.075,21.4495,4.6,32.9
2022-04-19 04:45:00,121.511,23.7412,3.6,6.7
2022-04-19 15:00:00,123.512,25.3243,5.9,189.7
2022-04-22 00:00:00,121.69,24.0877,3.8,42.1
2022-04-22 02:15:00,121.484,23.3182,3.7,33.9
2022-04-22 09:30:00,121.547,23.5597,4.4,27.9
2022-04-23 15:30:00,121.607,23.9672,4.6,39.3
2022-04-24 01:45:00,121.825,24.6327,5.1,69.3
2022-04-24 18:15:00,123.195,23.4945,5.7,50.5
2022-04-24 20:45:00,121.624,24.2982,3.7,21.3
2022-04-25 14:30:00,121.56,23.7342,4.0,5.2
2022-04-26 05:30:00,121.516,23.2907,4.7,34.6
2022-04-26 06:30:00,121.635,23.751,3.9,7.0
2022-04-26 23:30:00,121.465,23.9258,3.0,18.1
2022-04-28 06:00:00,121.547,23.5702,4.2,29.0
2022-04-28 08:30:00,120.845,23.1593,4.1,4.2
2022-04-29 14:30:00,120.208,23.1435,3.3,14.2
2022-04-29 19:15:00,120.219,23.137,2.5,13.5
2022-05-02 02:15:00,120.321,23.3032,4.0,12.1
2022-05-03 02:30:00,121.661,24.0685,4.8,29.2
2022-05-03 06:30:00,121.66,24.0747,3.9,29.3
2022-05-05 04:45:00,120.783,24.3358,3.7,25.8
2022-05-05 23:00:00,121.356,22.984,4.1,39.8
2022-05-07 06:45:00,120.713,23.1118,3.7,6.8
2022-05-07 12:00:00,121.693,25.0665,4.6,142.5
2022-05-08 07:15:00,121.5,23.4375,4.5,28.9
2022-05-09 14:15:00,122.526,23.9702,6.2,16.8
2022-05-09 15:45:00,122.594,23.944,5.3,29.5
2022-05-09 23:30:00,122.212,24.822,4.9,111.9
2022-05-10 06:00:00,121.226,22.9297,3.7,33.0
2022-05-10 12:00:00,120.915,24.6402,2.7,9.4
2022-05-11 08:30:00,120.416,23.3862,2.8,5.9
2022-05-12 01:00:00,121.502,23.4572,4.1,28.1
2022-05-12 15:45:00,121.52,23.4695,4.0,30.2
2022-05-12 22:45:00,121.508,23.6678,4.3,5.0
2022-05-13 14:00:00,121.05,23.7975,3.7,28.9
2022-05-14 13:30:00,121.569,23.76,3.8,26.4
2022-05-19 07:45:00,123.574,23.387,5.5,42.9
2022-05-20 01:00:00,122.009,24.6482,4.1,62.1
2022-05-23 23:30:00,120.854,23.157,3.6,4.1
2022-05-26 04:45:00,120.87,22.9867,4.5,2.8
2022-05-26 15:15:00,120.154,23.1323,2.9,14.6
2022-05-28 03:30:00,121.026,23.1877,3.8,5.6
2022-05-30 03:00:00,121.462,23.916,3.6,18.2
2022-05-30 06:15:00,121.428,23.8373,3.7,20.9
2022-05-30 12:15:00,120.38,23.4425,3.3,11.2
2022-06-01 16:15:00,121.452,23.39,4.2,25.0
2022-06-01 23:00:00,121.827,24.5928,3.2,7.8
2022-06-03 05:00:00,121.503,23.4352,4.5,28.4
2022-06-05 05:30:00,121.439,23.3002,4.0,26.4
2022-06-05 12:30:00,121.408,23.0078,4.2,40.7
2022-06-06 19:00:00,121.797,24.6587,3.6,8.9
2022-06-06 21:30:00,120.509,23.2435,3.5,10.7
2022-06-07 09:45:00,123.567,25.5265,6.3,229.7
2022-06-08 03:45:00,121.652,23.9082,4.2,39.2
2022-06-08 07:15:00,120.528,23.2112,3.6,15.1
2022-06-10 14:00:00,121.461,23.2922,4.3,28.6
2022-06-12 21:45:00,121.617,23.9555,3.8,27.4
2022-06-12 22:30:00,120.161,23.0477,2.9,15.6
2022-06-16 09:15:00,121.394,23.179,3.7,29.6
2022-06-16 19:00:00,121.652,24.5815,4.4,64.4
2022-06-18 10:45:00,121.366,23.2338,4.5,17.8
2022-06-19 00:00:00,121.359,23.2377,3.8,17.2
2022-06-20 02:30:00,121.138,23.0142,3.7,8.7
2022-06-20 09:00:00,121.454,23.6855,6.0,7.0
2022-06-20 09:15:00,121.453,23.692,3.6,7.9
2022-06-20 09:30:00,121.465,23.7267,5.1,9.5
2022-06-20 11:00:00,121.499,23.7162,4.3,4.0
2022-06-20 12:15:00,121.487,23.6457,4.6,6.3
2022-06-20 15:00:00,121.503,23.7233,3.6,5.2
2022-06-20 18:45:00,121.511,23.7288,4.3,5.7
2022-06-21 01:00:00,121.54,23.7038,3.8,4.0
2022-06-21 07:15:00,121.631,24.3327,3.5,22.7
2022-06-21 09:00:00,121.523,23.7065,3.6,4.5
2022-06-21 09:30:00,121.577,23.6315,4.2,6.2
2022-06-21 09:45:00,121.545,23.6862,3.5,3.9
2022-06-21 14:45:00,121.493,23.6598,3.8,3.4
2022-06-21 20:00:00,121.494,23.719,4.1,6.4
2022-06-22 00:45:00,121.635,24.3347,3.7,23.6
2022-06-22 02:45:00,121.409,23.6467,3.6,10.4
2022-06-22 03:00:00,121.47,23.738,3.7,10.2
2022-06-22 04:45:00,121.518,23.696,3.6,4.0
2022-06-22 13:15:00,121.631,23.7672,3.8,8.6
2022-06-23 05:00:00,121.533,23.637,4.6,4.3
2022-06-23 06:00:00,121.519,23.6282,3.6,1.0
2022-06-24 04:15:00,121.512,23.6282,4.5,5.9
2022-06-24 06:30:00,122.459,24.136,5.2,28.0
2022-06-24 12:15:00,121.529,23.7223,3.9,17.9
2022-06-24 13:45:00,121.39,23.6347,4.0,9.8
2022-06-24 15:00:00,121.522,23.635,4.3,3.6
2022-06-24 23:30:00,121.405,23.6502,3.6,11.3
2022-06-25 10:15:00,121.404,23.6415,5.0,9.4
2022-06-25 10:30:00,121.393,23.6185,4.4,9.3
2022-06-25 13:30:00,121.371,23.6428,3.8,9.2
2022-06-25 17:30:00,121.375,23.6103,3.6,8.8
2022-06-25 18:00:00,121.4,23.643,3.7,10.5
2022-06-25 21:30:00,121.417,23.621,5.2,10.0
2022-06-25 21:45:00,121.399,23.6363,3.8,10.0
2022-06-25 22:00:00,121.398,23.6255,4.0,10.4
2022-06-26 00:00:00,121.39,23.6377,4.1,9.3
2022-06-26 00:15:00,121.394,23.6252,3.6,10.9
2022-06-26 00:45:00,121.395,23.641,3.7,10.3
2022-06-26 08:30:00,121.39,23.6197,3.8,9.4
2022-06-26 12:15:00,121.401,23.611,4.1,12.3
2022-06-26 12:30:00,121.394,23.6247,4.0,10.2
2022-06-26 14:30:00,121.396,23.6122,3.8,11.8
2022-06-27 00:45:00,121.507,23.7202,4.3,8.9
2022-06-27 19:15:00,121.684,24.3345,3.8,46.5
2022-06-28 04:00:00,120.196,22.0625,5.0,42.9
2022-06-28 06:00:00,120.162,22.0512,5.0,41.8
2022-06-28 21:30:00,120.212,22.005,5.4,42.9
2022-06-30 11:00:00,121.608,23.7345,3.9,8.0
2022-06-30 12:45:00,121.609,23.738,3.8,8.4
2022-07-01 21:30:00,121.41,22.1633,4.8,22.4
2022-07-01 23:00:00,121.411,22.1538,4.0,26.5
2022-07-02 10:00:00,121.393,23.715,3.5,15.2
2022-07-02 10:30:00,121.416,23.2148,3.8,26.0
2022-07-03 22:45:00,121.64,23.7762,3.8,6.8
2022-07-05 14:00:00,121.547,23.7745,3.8,22.6
2022-07-06 14:45:00,121.742,23.0438,4.3,28.2
2022-07-08 03:45:00,122.026,24.796,3.8,7.5
2022-07-08 07:30:00,121.072,23.8608,4.1,34.1
2022-07-08 19:45:00,121.985,24.8423,4.3,9.4
2022-07-09 01:30:00,121.382,23.2102,4.3,19.3
2022-07-09 11:45:00,121.95,24.8333,3.7,13.0
2022-07-10 01:30:00,121.348,23.1735,4.2,33.4
2022-07-10 15:00:00,121.814,24.598,4.4,70.0
2022-07-13 09:30:00,121.553,23.53,4.2,32.4
2022-07-14 07:30:00,121.343,22.7572,4.7,91.7
2022-07-14 09:30:00,121.981,24.834,3.7,8.0
2022-07-14 09:45:00,121.983,24.8322,4.0,8.2
2022-07-14 10:00:00,121.991,24.833,4.1,9.6
2022-07-14 16:30:00,121.97,24.8348,4.0,8.1
2022-07-15 12:15:00,121.313,23.1122,4.0,17.8
2022-07-15 16:15:00,122.24,24.7405,5.1,96.0
2022-07-16 14:15:00,121.981,24.8325,3.7,9.0
2022-07-19 10:30:00,121.296,23.2327,4.6,7.4
2022-07-20 10:15:00,121.405,23.2125,3.7,22.9
2022-07-21 06:00:00,121.509,23.7287,3.8,1.1
2022-07-22 10:00:00,121.103,24.2342,3.8,11.3
2022-07-24 06:30:00,121.871,24.931,4.3,102.5
2022-07-24 08:30:00,121.49,23.254,5.2,35.0
2022-07-25 02:15:00,121.386,23.3683,4.6,18.3
2022-07-25 07:30:00,120.979,24.4577,4.4,6.3
2022-07-26 01:00:00,121.994,24.514,4.2,60.4
2022-07-26 06:00:00,121.512,24.0177,4.0,18.0
2022-07-28 02:45:00,121.713,24.3225,3.8,11.1
2022-07-28 08:15:00,121.36,22.9795,5.4,42.3
2022-07-28 19:30:00,120.18,22.9993,3.0,15.5
2022-07-28 20:30:00,120.198,22.9982,3.0,14.4
2022-07-28 22:30:00,121.652,24.0677,4.0,29.0
2022-07-29 00:30:00,121.484,23.3108,3.6,33.5
2022-07-31 10:00:00,120.21,22.978,2.9,13.0
2022-07-31 10:45:00,120.206,23.0097,3.1,13.9
2022-08-01 01:45:00,121.47,21.9707,3.5,15.8
2022-08-01 21:45:00,120.982,24.4592,3.2,7.1
2022-08-02 07:45:00,121.472,23.7383,3.5,9.1
2022-08-09 02:45:00,121.484,23.3453,3.3,4.9
2022-08-09 13:00:00,121.486,23.0097,3.5,24.0
2022-08-10 02:45:00,121.522,23.7568,3.7,6.6
2022-08-11 09:45:00,121.742,24.2533,3.7,52.5
2022-08-13 21:00:00,121.94,24.314,3.4,20.6
2022-08-14 16:15:00,121.899,24.5007,3.7,14.1
2022-08-15 20:30:00,121.701,24.3898,4.2,30.8
2022-08-16 05:15:00,121.943,24.8218,3.8,10.4
2022-08-17 14:45:00,121.293,23.0603,3.5,14.8
2022-08-17 23:00:00,121.197,23.1587,3.2,10.8
2022-08-18 18:30:00,121.715,24.1368,4.1,9.5
2022-08-18 18:45:00,121.715,24.1353,4.2,8.2
2022-08-18 22:00:00,121.709,24.135,3.8,7.4
2022-08-18 22:15:00,121.713,24.1392,3.4,7.1
2022-08-19 19:15:00,121.953,24.8238,4.0,9.0
2022-08-20 12:00:00,122.275,24.1107,4.9,26.1
2022-08-22 10:45:00,123.494,25.0822,5.9,155.4
2022-08-23 21:00:00,121.427,22.414,4.2,23.3
2022-09-01 15:00:00,121.362,23.122,4.6,33.0
2022-09-01 19:00:00,121.81,24.3875,3.2,11.0
2022-09-02 03:45:00,121.962,24.1122,3.9,49.7
2022-09-03 13:00:00,122.051,24.3103,3.9,54.6
2022-09-05 18:30:00,120.812,23.2208,3.8,7.0
2022-09-06 10:30:00,121.875,24.4873,3.5,11.8
2022-09-07 06:30:00,121.481,23.951,3.4,18.6
2022-09-07 07:00:00,122.457,24.7113,4.6,101.9
2022-09-07 12:45:00,121.92,24.8067,4.3,9.1
2022-09-08 14:30:00,121.829,24.387,3.3,9.6
2022-09-13 15:30:00,121.154,23.0782,3.6,9.2
2022-09-14 09:30:00,121.369,22.4935,5.3,19.2
2022-09-14 21:30:00,121.276,22.6308,4.1,50.8
2022-09-15 07:15:00,121.736,24.4005,3.6,8.2
2022-09-16 16:45:00,120.365,23.4562,3.6,6.9
2022-09-16 19:30:00,121.816,24.514,3.9,10.8
2022-09-17 01:15:00,120.437,22.6702,3.5,28.0
2022-09-17 04:45:00,121.746,24.4035,3.4,7.2
2022-09-17 21:30:00,121.161,23.084,6.6,8.6
2022-09-17 21:45:00,121.171,23.1122,5.1,6.8
2022-09-17 22:00:00,121.214,23.0902,4.1,7.7
2022-09-17 22:15:00,121.142,23.0537,4.0,4.5
2022-09-17 22:30:00,121.178,23.0995,5.4,9.9
2022-09-17 22:45:00,121.194,23.1167,5.8,5.8
2022-09-17 23:00:00,121.202,23.1012,4.5,6.2
2022-09-17 23:15:00,121.226,23.1245,4.1,9.9
2022-09-17 23:30:00,121.21,23.0948,4.5,7.9
2022-09-17 23:45:00,121.187,23.1493,3.7,12.1
2022-09-18 00:00:00,121.225,23.0903,3.6,8.2
2022-09-18 00:15:00,121.207,23.101,4.1,7.0
2022-09-18 00:30:00,121.183,23.1012,4.5,8.8
2022-09-18 00:45:00,121.194,23.1497,3.9,9.3
2022-09-18 01:00:00,121.202,23.0992,3.3,6.7
2022-09-18 01:30:00,121.17,23.1037,3.5,6.6
2022-09-18 02:00:00,121.312,23.0993,4.9,15.5
2022-09-18 02:15:00,121.315,23.0952,3.1,16.3
2022-09-18 03:00:00,121.208,23.0165,3.8,9.9
2022-09-18 04:15:00,121.315,23.1023,3.7,13.6
2022-09-18 05:00:00,121.34,23.1003,4.0,17.2
2022-09-18 05:30:00,121.331,23.1103,4.2,15.9
2022-09-18 06:00:00,121.226,23.1043,4.5,8.0
2022-09-18 06:30:00,121.51,22.8878,3.9,18.6
2022-09-18 06:45:00,121.165,23.2557,3.8,2.8
2022-09-18 07:15:00,121.284,23.0488,3.5,15.1
2022-09-18 08:45:00,121.191,23.0357,4.0,9.6
2022-09-18 09:00:00,121.317,23.0988,3.8,14.5
2022-09-18 09:15:00,121.164,23.2537,3.7,7.1
2022-09-18 09:30:00,121.203,23.0422,4.1,8.3
2022-09-18 09:45:00,121.305,23.086,5.0,13.9
2022-09-18 10:00:00,121.311,23.0822,4.7,14.3
2022-09-18 10:45:00,121.18,23.1333,3.4,10.2
2022-09-18 11:15:00,122.07,24.9362,4.7,108.9
2022-09-18 11:45:00,121.315,23.0685,4.6,17.5
2022-09-18 12:00:00,121.088,22.7952,4.8,6.5
2022-09-18 12:15:00,121.289,23.0582,3.9,14.6
2022-09-18 12:45:00,121.193,23.0225,3.5,9.2
2022-09-18 13:00:00,121.19,23.0162,3.7,9.9
2022-09-18 13:15:00,121.182,23.1305,6.1,12.1
2022-09-18 13:30:00,121.207,23.0333,3.5,13.6
2022-09-18 13:45:00,121.194,23.1458,4.7,7.5
2022-09-18 14:00:00,121.193,23.1352,3.8,8.3
2022-09-18 14:15:00,121.294,23.0692,3.4,13.8
2022-09-18 14:30:00,121.196,23.137,6.8,7.8
2022-09-18 14:45:00,121.197,23.1285,5.3,5.7
2022-09-18 15:00:00,121.307,23.4557,4.1,12.3
2022-09-18 15:15:00,121.181,23.1425,4.3,13.8
2022-09-18 15:30:00,121.204,23.1372,4.2,9.2
2022-09-18 15:45:00,121.196,23.1342,4.1,8.6
2022-09-18 16:00:00,121.208,23.115,4.0,6.9
2022-09-18 16:15:00,121.23,23.2585,3.9,16.7
2022-09-18 16:30:00,121.267,23.2503,4.4,5.7
2022-09-18 16:45:00,121.177,23.1213,5.6,13.9
2022-09-18 17:00:00,121.163,23.0945,3.5,13.1
2022-09-18 17:15:00,121.345,23.371,4.7,13.9
2022-09-18 17:30:00,121.299,23.2713,5.8,11.5
2022-09-18 17:45:00,121.265,23.246,4.8,10.1
2022-09-18 18:15:00,121.134,23.2962,3.7,6.4
2022-09-18 18:30:00,121.239,23.2725,4.4,17.5
2022-09-18 18:45:00,121.35,23.3797,4.3,12.9
2022-09-18 19:00:00,121.28,23.2023,3.3,8.6
2022-09-18 19:15:00,121.188,23.1535,4.3,4.2
2022-09-18 19:30:00,121.091,22.914,3.7,11.3
2022-09-18 19:45:00,121.083,22.9048,3.7,12.1
2022-09-18 20:00:00,121.204,23.163,4.1,5.2
2022-09-18 20:15:00,120.433,23.2498,3.5,9.3
2022-09-18 20:30:00,121.342,23.3722,4.5,14.2
2022-09-18 21:00:00,121.318,23.3503,3.7,11.1
2022-09-18 23:00:00,121.18,23.0577,3.4,7.9
2022-09-18 23:30:00,121.296,23.4587,4.0,11.6
2022-09-19 00:15:00,121.372,23.3108,3.7,18.7
2022-09-19 00:30:00,121.264,23.6125,4.1,9.2
2022-09-19 01:00:00,121.102,22.9488,3.6,9.7
2022-09-19 02:15:00,121.199,23.108,4.4,6.6
2022-09-19 02:30:00,121.197,23.1065,4.2,6.7
2022-09-19 04:00:00,121.178,23.133,3.7,14.5
2022-09-19 04:30:00,121.193,23.1,3.6,7.3
2022-09-19 04:45:00,121.282,23.6323,3.6,8.5
2022-09-19 05:30:00,121.2,23.1227,3.2,7.9
2022-09-19 08:15:00,121.349,23.3863,3.7,13.0
2022-09-19 09:45:00,121.245,23.1745,3.8,7.3
2022-09-19 10:00:00,121.299,23.441,6.0,13.4
2022-09-19 10:15:00,121.17,23.1158,3.5,2.5
2022-09-19 15:00:00,121.374,23.2892,4.2,18.9
2022-09-19 17:00:00,121.389,23.2713,3.9,21.5
2022-09-19 17:45:00,121.312,23.4855,3.8,9.1
2022-09-19 18:30:00,121.342,23.3917,3.6,10.9
2022-09-19 19:30:00,121.241,23.2632,4.5,18.6
2022-09-19 19:45:00,121.118,22.9327,3.8,2.5
2022-09-19 21:00:00,121.398,23.2972,3.7,22.4
2022-09-19 23:15:00,121.283,23.4008,3.6,10.0
2022-09-20 01:45:00,120.804,23.2197,3.6,4.5
2022-09-20 04:15:00,121.18,23.1345,3.3,16.5
2022-09-20 05:30:00,121.098,22.9057,3.7,9.1
2022-09-20 08:45:00,121.249,23.0215,3.9,9.4
2022-09-20 09:15:00,121.372,23.3015,4.4,18.8
2022-09-20 14:30:00,121.183,23.1433,4.1,17.3
2022-09-21 01:30:00,121.184,23.1445,4.1,14.4
2022-09-21 02:30:00,121.073,22.8955,4.4,8.8
2022-09-21 04:00:00,121.246,23.2645,3.5,17.3
2022-09-21 06:00:00,121.243,23.2718,3.3,17.5
2022-09-21 07:30:00,121.179,23.1365,3.8,14.6
2022-09-21 09:00:00,121.151,23.0675,4.7,14.1
2022-09-21 13:15:00,121.183,23.111,3.5,7.0
2022-09-21 18:15:00,121.384,23.2973,3.8,19.3
2022-09-21 21:00:00,121.074,22.911,3.9,7.4
2022-09-22 01:45:00,121.273,22.9223,3.7,17.0
2022-09-22 03:30:00,121.485,23.5272,4.1,17.8
2022-09-22 09:00:00,121.233,23.2687,4.3,17.0
2022-09-22 11:45:00,121.164,23.0987,4.1,14.8
2022-09-22 15:45:00,120.717,23.1702,3.6,7.7
2022-09-22 22:15:00,121.274,22.9553,4.0,2.8
2022-09-23 02:45:00,121.214,22.9007,4.5,9.4
2022-09-23 09:45:00,121.217,22.903,4.0,9.1
2022-09-23 10:00:00,121.318,23.4772,3.7,8.7
2022-09-23 18:45:00,121.281,23.4177,3.7,21.7
2022-09-23 23:45:00,121.892,24.7872,4.1,8.5
2022-09-24 06:45:00,121.285,23.4058,3.6,9.6
2022-09-24 10:15:00,120.735,23.1448,3.8,4.9
2022-09-24 15:30:00,121.24,23.2725,4.3,17.2
2022-09-25 23:00:00,121.485,23.513,4.1,3.9
2022-09-26 03:45:00,121.435,23.2632,4.2,33.4
2022-09-26 04:30:00,121.189,23.1433,3.7,6.2
2022-09-26 15:45:00,121.286,23.6188,3.6,5.9
2022-09-27 01:45:00,121.2,23.1657,3.6,5.3
2022-09-27 17:15:00,121.183,23.1392,3.5,4.2
2022-09-27 19:00:00,121.245,22.933,4.3,8.8
2022-09-28 00:45:00,121.245,22.9403,3.5,9.1
2022-09-28 13:00:00,121.453,23.1203,4.2,43.4
2022-09-28 19:15:00,121.381,24.3545,3.4,6.6
2022-09-29 13:30:00,121.18,23.1435,3.7,14.4
2022-09-29 20:30:00,121.305,22.9217,4.0,20.3
2022-09-30 02:30:00,121.805,24.3433,3.9,19.8
2022-09-30 04:15:00,121.801,24.346,3.9,20.5
2022-09-30 14:00:00,121.182,23.1468,4.0,4.8
2022-09-30 21:15:00,121.346,22.8307,4.2,11.6
